# Time,     alpha,      beta,     p,      q,      r,    MX,     MY,     MZ 
7.850e-02, -2.095e-02, 0.000e+00, 8.428e+02, 0.000e+00, -1.766e+01, -0.000e+00, 1.389e+00, 0.000e+00
7.900e-02, -2.084e-02, 0.000e+00, 8.420e+02, 0.000e+00, -1.755e+01, -0.000e+00, 1.368e+00, 0.000e+00
7.950e-02, -2.039e-02, 0.000e+00, 8.412e+02, 0.000e+00, -1.715e+01, -0.000e+00, 1.325e+00, 0.000e+00
8.000e-02, -1.949e-02, 0.000e+00, 8.403e+02, 0.000e+00, -1.638e+01, -0.000e+00, 1.252e+00, 0.000e+00
8.050e-02, -1.820e-02, 0.000e+00, 8.394e+02, 0.000e+00, -1.528e+01, -0.000e+00, 1.154e+00, 0.000e+00
8.100e-02, -1.713e-02, 0.000e+00, 8.387e+02, 0.000e+00, -1.437e+01, -0.000e+00, 1.075e+00, 0.000e+00
8.150e-02, -1.529e-02, 0.000e+00, 8.379e+02, 0.000e+00, -1.281e+01, -0.000e+00, 9.447e-01, 0.000e+00
8.200e-02, -1.338e-02, 0.000e+00, 8.371e+02, 0.000e+00, -1.120e+01, -0.000e+00, 8.115e-01, 0.000e+00
8.250e-02, -1.165e-02, 0.000e+00, 8.364e+02, 0.000e+00, -9.747e+00, -0.000e+00, 6.931e-01, 0.000e+00
8.300e-02, -8.851e-03, 0.000e+00, 8.354e+02, 0.000e+00, -7.394e+00, -0.000e+00, 5.040e-01, 0.000e+00
8.350e-02, -6.655e-03, 0.000e+00, 8.346e+02, 0.000e+00, -5.554e+00, -0.000e+00, 3.579e-01, 0.000e+00
8.400e-02, -4.653e-03, 0.000e+00, 8.340e+02, 0.000e+00, -3.881e+00, -0.000e+00, 2.262e-01, 0.000e+00
8.450e-02, -2.324e-03, 0.000e+00, 8.332e+02, 0.000e+00, -1.936e+00, -0.000e+00, 7.466e-02, 0.000e+00
8.500e-02, 1.015e-03, 0.000e+00, 8.321e+02, 0.000e+00, 8.446e-01, -0.000e+00, -1.397e-01, 0.000e+00
8.550e-02, 3.052e-03, 0.000e+00, 8.314e+02, 0.000e+00, 2.537e+00, -0.000e+00, -2.687e-01, 0.000e+00
8.600e-02, 5.120e-03, 0.000e+00, 8.307e+02, 0.000e+00, 4.253e+00, -0.000e+00, -3.982e-01, 0.000e+00
8.650e-02, 7.056e-03, 0.000e+00, 8.299e+02, 0.000e+00, 5.856e+00, -0.000e+00, -5.180e-01, 0.000e+00
8.700e-02, 9.323e-03, 0.000e+00, 8.290e+02, 0.000e+00, 7.729e+00, -0.000e+00, -6.563e-01, 0.000e+00
8.750e-02, 1.074e-02, 0.000e+00, 8.284e+02, 0.000e+00, 8.899e+00, -0.000e+00, -7.414e-01, 0.000e+00
8.800e-02, 1.257e-02, 0.000e+00, 8.275e+02, 0.000e+00, 1.040e+01, -0.000e+00, -8.491e-01, 0.000e+00
8.850e-02, 1.401e-02, 0.000e+00, 8.266e+02, 0.000e+00, 1.158e+01, -0.000e+00, -9.313e-01, 0.000e+00
8.900e-02, 1.514e-02, 0.000e+00, 8.259e+02, 0.000e+00, 1.250e+01, -0.000e+00, -9.938e-01, 0.000e+00
8.950e-02, 1.591e-02, 0.000e+00, 8.252e+02, 0.000e+00, 1.313e+01, -0.000e+00, -1.034e+00, 0.000e+00
9.000e-02, 1.671e-02, 0.000e+00, 8.242e+02, 0.000e+00, 1.377e+01, -0.000e+00, -1.072e+00, 0.000e+00
9.050e-02, 1.702e-02, 0.000e+00, 8.234e+02, 0.000e+00, 1.401e+01, -0.000e+00, -1.081e+00, 0.000e+00
9.100e-02, 1.709e-02, 0.000e+00, 8.227e+02, 0.000e+00, 1.406e+01, -0.000e+00, -1.077e+00, 0.000e+00
9.150e-02, 1.693e-02, 0.000e+00, 8.220e+02, 0.000e+00, 1.392e+01, -0.000e+00, -1.057e+00, 0.000e+00
9.200e-02, 1.647e-02, 0.000e+00, 8.211e+02, 0.000e+00, 1.353e+01, -0.000e+00, -1.017e+00, 0.000e+00
9.250e-02, 1.569e-02, 0.000e+00, 8.203e+02, 0.000e+00, 1.287e+01, -0.000e+00, -9.583e-01, 0.000e+00
