# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX,         FY,         FZ       
1.095e-01, 3.131e-05, 1.339e-05, 7.861e+02, 7.861e+02, 1.052e-02, 2.461e-02, 1.047e+02, -3.902e-03, -1.377e-02, -8.427e-01, -8.561e+00, 4.701e+00, -1.576e+02, -1.949e-02, -4.573e-02
1.100e-01, 3.132e-05, 1.631e-05, 7.853e+02, 7.853e+02, 1.281e-02, 2.460e-02, 1.047e+02, -4.399e-03, -1.357e-02, -8.426e-01, -8.308e+00, 5.134e+00, -1.574e+02, -2.371e-02, -4.565e-02
1.105e-01, 3.122e-05, 1.927e-05, 7.846e+02, 7.846e+02, 1.512e-02, 2.449e-02, 1.047e+02, -4.895e-03, -1.333e-02, -8.425e-01, -8.034e+00, 5.554e+00, -1.572e+02, -2.795e-02, -4.539e-02
1.110e-01, 3.098e-05, 2.224e-05, 7.838e+02, 7.838e+02, 1.743e-02, 2.428e-02, 1.047e+02, -5.388e-03, -1.306e-02, -8.425e-01, -7.738e+00, 5.959e+00, -1.569e+02, -3.219e-02, -4.495e-02
1.115e-01, 3.060e-05, 2.522e-05, 7.830e+02, 7.830e+02, 1.974e-02, 2.396e-02, 1.047e+02, -5.874e-03, -1.275e-02, -8.424e-01, -7.422e+00, 6.348e+00, -1.567e+02, -3.642e-02, -4.430e-02
1.120e-01, 3.008e-05, 2.818e-05, 7.823e+02, 7.823e+02, 2.205e-02, 2.353e-02, 1.047e+02, -6.352e-03, -1.240e-02, -8.423e-01, -7.086e+00, 6.721e+00, -1.564e+02, -4.062e-02, -4.345e-02
1.125e-01, 2.942e-05, 3.113e-05, 7.815e+02, 7.815e+02, 2.433e-02, 2.299e-02, 1.047e+02, -6.818e-03, -1.201e-02, -8.423e-01, -6.731e+00, 7.077e+00, -1.562e+02, -4.477e-02, -4.240e-02
1.130e-01, 2.860e-05, 3.405e-05, 7.807e+02, 7.807e+02, 2.658e-02, 2.233e-02, 1.047e+02, -7.268e-03, -1.160e-02, -8.422e-01, -6.358e+00, 7.414e+00, -1.560e+02, -4.885e-02, -4.113e-02
1.135e-01, 2.764e-05, 3.692e-05, 7.800e+02, 7.800e+02, 2.879e-02, 2.156e-02, 1.047e+02, -7.701e-03, -1.114e-02, -8.421e-01, -5.968e+00, 7.731e+00, -1.557e+02, -5.285e-02, -3.966e-02
1.140e-01, 2.653e-05, 3.973e-05, 7.792e+02, 7.792e+02, 3.095e-02, 2.067e-02, 1.047e+02, -8.113e-03, -1.065e-02, -8.421e-01, -5.562e+00, 8.028e+00, -1.555e+02, -5.674e-02, -3.799e-02
1.145e-01, 2.527e-05, 4.246e-05, 7.784e+02, 7.784e+02, 3.305e-02, 1.967e-02, 1.047e+02, -8.501e-03, -1.013e-02, -8.420e-01, -5.141e+00, 8.304e+00, -1.552e+02, -6.052e-02, -3.612e-02
1.150e-01, 2.388e-05, 4.511e-05, 7.777e+02, 7.777e+02, 3.508e-02, 1.857e-02, 1.047e+02, -8.862e-03, -9.574e-03, -8.419e-01, -4.707e+00, 8.557e+00, -1.550e+02, -6.415e-02, -3.405e-02
1.155e-01, 2.235e-05, 4.766e-05, 7.769e+02, 7.769e+02, 3.703e-02, 1.737e-02, 1.047e+02, -9.194e-03, -8.987e-03, -8.419e-01, -4.260e+00, 8.788e+00, -1.548e+02, -6.762e-02, -3.181e-02
1.160e-01, 2.070e-05, 5.010e-05, 7.761e+02, 7.761e+02, 3.889e-02, 1.606e-02, 1.047e+02, -9.494e-03, -8.370e-03, -8.418e-01, -3.801e+00, 8.996e+00, -1.545e+02, -7.092e-02, -2.939e-02
1.165e-01, 1.892e-05, 5.241e-05, 7.754e+02, 7.754e+02, 4.064e-02, 1.467e-02, 1.047e+02, -9.761e-03, -7.723e-03, -8.418e-01, -3.332e+00, 9.180e+00, -1.543e+02, -7.402e-02, -2.682e-02
1.170e-01, 1.704e-05, 5.459e-05, 7.746e+02, 7.746e+02, 4.228e-02, 1.320e-02, 1.047e+02, -9.991e-03, -7.049e-03, -8.417e-01, -2.854e+00, 9.340e+00, -1.540e+02, -7.692e-02, -2.411e-02
1.175e-01, 1.506e-05, 5.661e-05, 7.739e+02, 7.739e+02, 4.381e-02, 1.165e-02, 1.046e+02, -1.018e-02, -6.350e-03, -8.416e-01, -2.369e+00, 9.475e+00, -1.538e+02, -7.959e-02, -2.127e-02
1.180e-01, 1.299e-05, 5.848e-05, 7.731e+02, 7.731e+02, 4.521e-02, 1.004e-02, 1.046e+02, -1.034e-02, -5.626e-03, -8.416e-01, -1.877e+00, 9.584e+00, -1.536e+02, -8.202e-02, -1.832e-02
1.185e-01, 1.085e-05, 6.017e-05, 7.723e+02, 7.723e+02, 4.647e-02, 8.380e-03, 1.046e+02, -1.045e-02, -4.880e-03, -8.415e-01, -1.380e+00, 9.668e+00, -1.533e+02, -8.421e-02, -1.529e-02
1.190e-01, 8.648e-06, 6.169e-05, 7.716e+02, 7.716e+02, 4.760e-02, 6.673e-03, 1.046e+02, -1.052e-02, -4.113e-03, -8.415e-01, -8.793e-01, 9.726e+00, -1.531e+02, -8.613e-02, -1.218e-02
1.195e-01, 6.400e-06, 6.301e-05, 7.708e+02, 7.708e+02, 4.857e-02, 4.933e-03, 1.046e+02, -1.056e-02, -3.328e-03, -8.414e-01, -3.761e-01, 9.759e+00, -1.529e+02, -8.778e-02, -9.022e-03
1.200e-01, 4.119e-06, 6.415e-05, 7.701e+02, 7.701e+02, 4.940e-02, 3.172e-03, 1.046e+02, -1.055e-02, -2.528e-03, -8.414e-01, 1.281e-01, 9.765e+00, -1.526e+02, -8.916e-02, -5.832e-03
1.205e-01, 1.820e-06, 6.508e-05, 7.693e+02, 7.693e+02, 5.007e-02, 1.400e-03, 1.046e+02, -1.050e-02, -1.714e-03, -8.413e-01, 6.321e-01, 9.746e+00, -1.524e+02, -9.025e-02, -2.632e-03
1.210e-01, -5.407e-07, 6.582e-05, 7.685e+02, 7.685e+02, 5.058e-02, -4.155e-04, 1.046e+02, -1.040e-02, -8.677e-04, -8.413e-01, 1.147e+00, 9.699e+00, -1.521e+02, -9.106e-02, 6.390e-04
1.215e-01, -2.894e-06, 6.634e-05, 7.678e+02, 7.678e+02, 5.093e-02, -2.222e-03, 1.046e+02, -1.027e-02, -1.138e-05, -8.412e-01, 1.659e+00, 9.624e+00, -1.519e+02, -9.157e-02, 3.885e-03
1.220e-01, -5.224e-06, 6.664e-05, 7.670e+02, 7.670e+02, 5.111e-02, -4.007e-03, 1.046e+02, -1.009e-02, 8.515e-04, -8.412e-01, 2.167e+00, 9.523e+00, -1.517e+02, -9.176e-02, 7.082e-03
1.225e-01, -7.514e-06, 6.671e-05, 7.662e+02, 7.662e+02, 5.111e-02, -5.758e-03, 1.046e+02, -9.873e-03, 1.718e-03, -8.411e-01, 2.668e+00, 9.394e+00, -1.514e+02, -9.164e-02, 1.021e-02
1.230e-01, -9.753e-06, 6.655e-05, 7.655e+02, 7.655e+02, 5.094e-02, -7.466e-03, 1.046e+02, -9.619e-03, 2.586e-03, -8.411e-01, 3.163e+00, 9.240e+00, -1.512e+02, -9.121e-02, 1.326e-02
1.235e-01, -1.193e-05, 6.616e-05, 7.647e+02, 7.647e+02, 5.059e-02, -9.121e-03, 1.046e+02, -9.331e-03, 3.451e-03, -8.410e-01, 3.648e+00, 9.059e+00, -1.509e+02, -9.047e-02, 1.620e-02
1.240e-01, -1.403e-05, 6.555e-05, 7.639e+02, 7.639e+02, 5.008e-02, -1.072e-02, 1.046e+02, -9.010e-03, 4.312e-03, -8.410e-01, 4.123e+00, 8.853e+00, -1.507e+02, -8.943e-02, 1.902e-02
1.245e-01, -1.604e-05, 6.472e-05, 7.632e+02, 7.632e+02, 4.939e-02, -1.224e-02, 1.046e+02, -8.658e-03, 5.165e-03, -8.409e-01, 4.587e+00, 8.622e+00, -1.505e+02, -8.809e-02, 2.172e-02
1.250e-01, -1.796e-05, 6.367e-05, 7.624e+02, 7.624e+02, 4.854e-02, -1.369e-02, 1.046e+02, -8.279e-03, 6.008e-03, -8.408e-01, 5.038e+00, 8.366e+00, -1.502e+02, -8.645e-02, 2.427e-02
1.255e-01, -1.978e-05, 6.240e-05, 7.617e+02, 7.617e+02, 4.753e-02, -1.506e-02, 1.046e+02, -7.874e-03, 6.837e-03, -8.408e-01, 5.475e+00, 8.087e+00, -1.500e+02, -8.453e-02, 2.668e-02
1.260e-01, -2.148e-05, 6.092e-05, 7.609e+02, 7.609e+02, 4.635e-02, -1.635e-02, 1.046e+02, -7.448e-03, 7.650e-03, -8.407e-01, 5.896e+00, 7.785e+00, -1.498e+02, -8.234e-02, 2.893e-02
1.265e-01, -2.308e-05, 5.924e-05, 7.601e+02, 7.601e+02, 4.503e-02, -1.754e-02, 1.046e+02, -7.002e-03, 8.444e-03, -8.407e-01, 6.301e+00, 7.461e+00, -1.495e+02, -7.988e-02, 3.101e-02
1.270e-01, -2.455e-05, 5.737e-05, 7.594e+02, 7.594e+02, 4.356e-02, -1.864e-02, 1.046e+02, -6.540e-03, 9.216e-03, -8.406e-01, 6.689e+00, 7.115e+00, -1.493e+02, -7.717e-02, 3.292e-02
1.275e-01, -2.591e-05, 5.530e-05, 7.586e+02, 7.586e+02, 4.195e-02, -1.965e-02, 1.046e+02, -6.064e-03, 9.964e-03, -8.406e-01, 7.057e+00, 6.750e+00, -1.491e+02, -7.422e-02, 3.466e-02
1.280e-01, -2.714e-05, 5.306e-05, 7.579e+02, 7.579e+02, 4.021e-02, -2.057e-02, 1.046e+02, -5.578e-03, 1.068e-02, -8.405e-01, 7.406e+00, 6.365e+00, -1.488e+02, -7.105e-02, 3.623e-02
1.285e-01, -2.825e-05, 5.064e-05, 7.571e+02, 7.571e+02, 3.834e-02, -2.139e-02, 1.046e+02, -5.083e-03, 1.138e-02, -8.404e-01, 7.734e+00, 5.962e+00, -1.486e+02, -6.766e-02, 3.764e-02
1.290e-01, -2.924e-05, 4.807e-05, 7.563e+02, 7.563e+02, 3.635e-02, -2.212e-02, 1.046e+02, -4.584e-03, 1.203e-02, -8.404e-01, 8.040e+00, 5.543e+00, -1.483e+02, -6.407e-02, 3.887e-02
1.295e-01, -3.011e-05, 4.534e-05, 7.556e+02, 7.556e+02, 3.426e-02, -2.275e-02, 1.046e+02, -4.081e-03, 1.266e-02, -8.403e-01, 8.324e+00, 5.107e+00, -1.481e+02, -6.029e-02, 3.994e-02
1.300e-01, -3.087e-05, 4.247e-05, 7.548e+02, 7.548e+02, 3.206e-02, -2.330e-02, 1.046e+02, -3.578e-03, 1.325e-02, -8.402e-01, 8.584e+00, 4.656e+00, -1.479e+02, -5.635e-02, 4.085e-02
1.305e-01, -3.151e-05, 3.947e-05, 7.541e+02, 7.541e+02, 2.976e-02, -2.376e-02, 1.046e+02, -3.076e-03, 1.380e-02, -8.402e-01, 8.820e+00, 4.192e+00, -1.476e+02, -5.225e-02, 4.161e-02
1.310e-01, -3.205e-05, 3.634e-05, 7.533e+02, 7.533e+02, 2.738e-02, -2.414e-02, 1.046e+02, -2.577e-03, 1.431e-02, -8.401e-01, 9.031e+00, 3.716e+00, -1.474e+02, -4.800e-02, 4.222e-02
1.315e-01, -3.248e-05, 3.311e-05, 7.526e+02, 7.526e+02, 2.492e-02, -2.444e-02, 1.046e+02, -2.084e-03, 1.477e-02, -8.400e-01, 9.216e+00, 3.229e+00, -1.472e+02, -4.364e-02, 4.270e-02
1.320e-01, -3.282e-05, 2.978e-05, 7.518e+02, 7.518e+02, 2.239e-02, -2.467e-02, 1.046e+02, -1.598e-03, 1.519e-02, -8.399e-01, 9.375e+00, 2.733e+00, -1.469e+02, -3.916e-02, 4.305e-02
1.325e-01, -3.306e-05, 2.636e-05, 7.511e+02, 7.511e+02, 1.980e-02, -2.483e-02, 1.046e+02, -1.119e-03, 1.557e-02, -8.399e-01, 9.508e+00, 2.229e+00, -1.467e+02, -3.458e-02, 4.327e-02
1.330e-01, -3.323e-05, 2.286e-05, 7.503e+02, 7.503e+02, 1.715e-02, -2.493e-02, 1.046e+02, -6.491e-04, 1.590e-02, -8.398e-01, 9.613e+00, 1.717e+00, -1.465e+02, -2.993e-02, 4.339e-02
1.335e-01, -3.331e-05, 1.929e-05, 7.496e+02, 7.496e+02, 1.446e-02, -2.497e-02, 1.046e+02, -1.891e-04, 1.618e-02, -8.397e-01, 9.691e+00, 1.201e+00, -1.462e+02, -2.520e-02, 4.340e-02
1.340e-01, -3.332e-05, 1.566e-05, 7.488e+02, 7.488e+02, 1.173e-02, -2.495e-02, 1.046e+02, 2.606e-04, 1.641e-02, -8.396e-01, 9.741e+00, 6.805e-01, -1.460e+02, -2.043e-02, 4.332e-02
1.345e-01, -3.327e-05, 1.199e-05, 7.481e+02, 7.481e+02, 8.970e-03, -2.489e-02, 1.046e+02, 6.995e-04, 1.660e-02, -8.395e-01, 9.764e+00, 1.578e-01, -1.458e+02, -1.561e-02, 4.315e-02
1.350e-01, -3.314e-05, 8.047e-06, 7.473e+02, 7.473e+02, 6.013e-03, -2.477e-02, 1.046e+02, 1.154e-03, 1.673e-02, -8.394e-01, 9.757e+00, -3.985e-01, -1.455e+02, -1.047e-02, 4.289e-02
1.355e-01, -3.296e-05, 4.153e-06, 7.465e+02, 7.465e+02, 3.100e-03, -2.460e-02, 1.046e+02, 1.587e-03, 1.681e-02, -8.393e-01, 9.719e+00, -9.431e-01, -1.453e+02, -5.416e-03, 4.256e-02
1.360e-01, -3.274e-05, 5.483e-07, 7.458e+02, 7.458e+02, 4.089e-04, -2.442e-02, 1.046e+02, 1.975e-03, 1.683e-02, -8.392e-01, 9.658e+00, -1.443e+00, -1.450e+02, -7.591e-04, 4.219e-02
1.365e-01, -3.252e-05, -2.580e-06, 7.452e+02, 7.452e+02, -1.923e-03, -2.423e-02, 1.046e+02, 2.304e-03, 1.682e-02, -8.392e-01, 9.583e+00, -1.873e+00, -1.448e+02, 3.266e-03, 4.182e-02
1.370e-01, -3.223e-05, -6.149e-06, 7.445e+02, 7.445e+02, -4.578e-03, -2.399e-02, 1.046e+02, 2.669e-03, 1.675e-02, -8.391e-01, 9.475e+00, -2.360e+00, -1.446e+02, 7.838e-03, 4.136e-02
1.375e-01, -3.190e-05, -9.708e-06, 7.438e+02, 7.438e+02, -7.220e-03, -2.372e-02, 1.046e+02, 3.026e-03, 1.664e-02, -8.390e-01, 9.342e+00, -2.841e+00, -1.444e+02, 1.238e-02, 4.086e-02
1.380e-01, -3.153e-05, -1.325e-05, 7.431e+02, 7.431e+02, -9.845e-03, -2.343e-02, 1.046e+02, 3.374e-03, 1.648e-02, -8.389e-01, 9.185e+00, -3.315e+00, -1.442e+02, 1.688e-02, 4.031e-02
1.385e-01, -3.114e-05, -1.676e-05, 7.424e+02, 7.424e+02, -1.245e-02, -2.311e-02, 1.046e+02, 3.713e-03, 1.628e-02, -8.388e-01, 9.003e+00, -3.781e+00, -1.439e+02, 2.132e-02, 3.971e-02
1.390e-01, -3.070e-05, -2.025e-05, 7.416e+02, 7.416e+02, -1.502e-02, -2.277e-02, 1.046e+02, 4.044e-03, 1.603e-02, -8.387e-01, 8.797e+00, -4.237e+00, -1.437e+02, 2.570e-02, 3.908e-02
1.395e-01, -3.024e-05, -2.369e-05, 7.409e+02, 7.409e+02, -1.755e-02, -2.240e-02, 1.046e+02, 4.367e-03, 1.573e-02, -8.386e-01, 8.569e+00, -4.682e+00, -1.435e+02, 3.001e-02, 3.841e-02
1.400e-01, -2.973e-05, -2.708e-05, 7.402e+02, 7.402e+02, -2.004e-02, -2.201e-02, 1.046e+02, 4.683e-03, 1.539e-02, -8.386e-01, 8.317e+00, -5.115e+00, -1.433e+02, 3.424e-02, 3.770e-02
1.405e-01, -2.920e-05, -3.041e-05, 7.395e+02, 7.395e+02, -2.249e-02, -2.159e-02, 1.046e+02, 4.992e-03, 1.501e-02, -8.385e-01, 8.044e+00, -5.535e+00, -1.430e+02, 3.838e-02, 3.694e-02
1.410e-01, -2.862e-05, -3.368e-05, 7.388e+02, 7.388e+02, -2.488e-02, -2.115e-02, 1.046e+02, 5.294e-03, 1.459e-02, -8.384e-01, 7.749e+00, -5.941e+00, -1.428e+02, 4.241e-02, 3.614e-02
1.415e-01, -2.801e-05, -3.687e-05, 7.381e+02, 7.381e+02, -2.722e-02, -2.067e-02, 1.046e+02, 5.589e-03, 1.413e-02, -8.383e-01, 7.434e+00, -6.331e+00, -1.426e+02, 4.634e-02, 3.529e-02
1.420e-01, -2.735e-05, -3.999e-05, 7.374e+02, 7.374e+02, -2.949e-02, -2.017e-02, 1.046e+02, 5.878e-03, 1.363e-02, -8.383e-01, 7.099e+00, -6.704e+00, -1.424e+02, 5.015e-02, 3.439e-02
1.425e-01, -2.664e-05, -4.302e-05, 7.367e+02, 7.367e+02, -3.170e-02, -1.963e-02, 1.046e+02, 6.160e-03, 1.309e-02, -8.382e-01, 6.745e+00, -7.060e+00, -1.421e+02, 5.384e-02, 3.344e-02
1.430e-01, -2.589e-05, -4.596e-05, 7.360e+02, 7.360e+02, -3.383e-02, -1.906e-02, 1.046e+02, 6.436e-03, 1.251e-02, -8.381e-01, 6.373e+00, -7.398e+00, -1.419e+02, 5.739e-02, 3.243e-02
1.435e-01, -2.508e-05, -4.880e-05, 7.353e+02, 7.353e+02, -3.588e-02, -1.845e-02, 1.046e+02, 6.704e-03, 1.190e-02, -8.381e-01, 5.984e+00, -7.716e+00, -1.417e+02, 6.080e-02, 3.135e-02
1.440e-01, -2.422e-05, -5.152e-05, 7.346e+02, 7.346e+02, -3.785e-02, -1.779e-02, 1.046e+02, 6.965e-03, 1.126e-02, -8.380e-01, 5.579e+00, -8.013e+00, -1.415e+02, 6.406e-02, 3.022e-02
1.445e-01, -2.330e-05, -5.414e-05, 7.339e+02, 7.339e+02, -3.973e-02, -1.710e-02, 1.046e+02, 7.218e-03, 1.059e-02, -8.379e-01, 5.159e+00, -8.290e+00, -1.413e+02, 6.717e-02, 2.901e-02
1.450e-01, -2.231e-05, -5.663e-05, 7.333e+02, 7.333e+02, -4.152e-02, -1.636e-02, 1.046e+02, 7.463e-03, 9.891e-03, -8.379e-01, 4.725e+00, -8.545e+00, -1.410e+02, 7.011e-02, 2.772e-02
1.455e-01, -2.126e-05, -5.899e-05, 7.326e+02, 7.326e+02, -4.322e-02, -1.557e-02, 1.046e+02, 7.699e-03, 9.164e-03, -8.378e-01, 4.279e+00, -8.777e+00, -1.408e+02, 7.288e-02, 2.636e-02
1.460e-01, -2.013e-05, -6.122e-05, 7.319e+02, 7.319e+02, -4.481e-02, -1.473e-02, 1.046e+02, 7.924e-03, 8.412e-03, -8.378e-01, 3.821e+00, -8.985e+00, -1.406e+02, 7.547e-02, 2.492e-02
1.465e-01, -1.893e-05, -6.331e-05, 7.312e+02, 7.312e+02, -4.629e-02, -1.384e-02, 1.046e+02, 8.139e-03, 7.638e-03, -8.377e-01, 3.352e+00, -9.170e+00, -1.404e+02, 7.788e-02, 2.340e-02
1.470e-01, -1.766e-05, -6.525e-05, 7.305e+02, 7.305e+02, -4.767e-02, -1.290e-02, 1.046e+02, 8.341e-03, 6.844e-03, -8.377e-01, 2.875e+00, -9.331e+00, -1.401e+02, 8.009e-02, 2.179e-02
1.475e-01, -1.631e-05, -6.704e-05, 7.298e+02, 7.298e+02, -4.892e-02, -1.190e-02, 1.046e+02, 8.530e-03, 6.032e-03, -8.376e-01, 2.390e+00, -9.467e+00, -1.399e+02, 8.211e-02, 2.009e-02
1.480e-01, -1.488e-05, -6.867e-05, 7.291e+02, 7.291e+02, -5.007e-02, -1.085e-02, 1.046e+02, 8.704e-03, 5.204e-03, -8.376e-01, 1.899e+00, -9.577e+00, -1.397e+02, 8.392e-02, 1.830e-02
1.485e-01, -1.338e-05, -7.013e-05, 7.284e+02, 7.284e+02, -5.108e-02, -9.743e-03, 1.046e+02, 8.863e-03, 4.362e-03, -8.375e-01, 1.402e+00, -9.662e+00, -1.395e+02, 8.552e-02, 1.643e-02
1.490e-01, -1.179e-05, -7.142e-05, 7.277e+02, 7.277e+02, -5.198e-02, -8.579e-03, 1.046e+02, 9.005e-03, 3.509e-03, -8.375e-01, 9.020e-01, -9.722e+00, -1.393e+02, 8.691e-02, 1.446e-02
1.495e-01, -1.013e-05, -7.254e-05, 7.270e+02, 7.270e+02, -5.274e-02, -7.361e-03, 1.046e+02, 9.127e-03, 2.647e-03, -8.374e-01, 3.991e-01, -9.756e+00, -1.391e+02, 8.808e-02, 1.241e-02
1.500e-01, -8.384e-06, -7.348e-05, 7.263e+02, 7.263e+02, -5.337e-02, -6.090e-03, 1.046e+02, 9.230e-03, 1.779e-03, -8.374e-01, -1.049e-01, -9.763e+00, -1.388e+02, 8.903e-02, 1.028e-02
1.505e-01, -6.570e-06, -7.423e-05, 7.257e+02, 7.257e+02, -5.387e-02, -4.767e-03, 1.046e+02, 9.312e-03, 9.060e-04, -8.373e-01, -6.087e-01, -9.745e+00, -1.386e+02, 8.975e-02, 8.060e-03
1.510e-01, -4.640e-06, -7.481e-05, 7.250e+02, 7.250e+02, -5.423e-02, -3.364e-03, 1.046e+02, 9.372e-03, 1.063e-05, -8.373e-01, -1.123e+00, -9.699e+00, -1.384e+02, 9.024e-02, 5.714e-03
1.515e-01, -2.635e-06, -7.518e-05, 7.243e+02, 7.243e+02, -5.445e-02, -1.908e-03, 1.046e+02, 9.407e-03, -8.868e-04, -8.372e-01, -1.635e+00, -9.626e+00, -1.382e+02, 9.050e-02, 3.289e-03
1.520e-01, -5.648e-07, -7.535e-05, 7.236e+02, 7.236e+02, -5.452e-02, -4.087e-04, 1.046e+02, 9.416e-03, -1.782e-03, -8.372e-01, -2.143e+00, -9.526e+00, -1.380e+02, 9.050e-02, 7.958e-04
1.525e-01, 1.564e-06, -7.532e-05, 7.229e+02, 7.229e+02, -5.444e-02, 1.130e-03, 1.046e+02, 9.396e-03, -2.671e-03, -8.371e-01, -2.644e+00, -9.399e+00, -1.377e+02, 9.026e-02, -1.756e-03
1.530e-01, 3.744e-06, -7.507e-05, 7.222e+02, 7.222e+02, -5.421e-02, 2.703e-03, 1.046e+02, 9.348e-03, -3.554e-03, -8.371e-01, -3.139e+00, -9.245e+00, -1.375e+02, 8.976e-02, -4.359e-03
1.535e-01, 5.967e-06, -7.461e-05, 7.215e+02, 7.215e+02, -5.383e-02, 4.305e-03, 1.046e+02, 9.270e-03, -4.426e-03, -8.370e-01, -3.625e+00, -9.066e+00, -1.373e+02, 8.901e-02, -7.003e-03
1.540e-01, 8.226e-06, -7.393e-05, 7.208e+02, 7.208e+02, -5.329e-02, 5.929e-03, 1.046e+02, 9.160e-03, -5.287e-03, -8.370e-01, -4.100e+00, -8.861e+00, -1.371e+02, 8.801e-02, -9.677e-03
1.545e-01, 1.051e-05, -7.304e-05, 7.201e+02, 7.201e+02, -5.260e-02, 7.569e-03, 1.046e+02, 9.020e-03, -6.133e-03, -8.369e-01, -4.564e+00, -8.631e+00, -1.368e+02, 8.677e-02, -1.237e-02
1.550e-01, 1.281e-05, -7.194e-05, 7.194e+02, 7.194e+02, -5.176e-02, 9.217e-03, 1.046e+02, 8.847e-03, -6.962e-03, -8.369e-01, -5.016e+00, -8.377e+00, -1.366e+02, 8.527e-02, -1.507e-02
1.555e-01, 1.512e-05, -7.063e-05, 7.187e+02, 7.187e+02, -5.076e-02, 1.087e-02, 1.046e+02, 8.642e-03, -7.773e-03, -8.368e-01, -5.453e+00, -8.099e+00, -1.364e+02, 8.353e-02, -1.777e-02
1.560e-01, 1.742e-05, -6.911e-05, 7.180e+02, 7.180e+02, -4.962e-02, 1.251e-02, 1.046e+02, 8.405e-03, -8.563e-03, -8.367e-01, -5.875e+00, -7.798e+00, -1.362e+02, 8.155e-02, -2.044e-02
1.565e-01, 1.971e-05, -6.737e-05, 7.173e+02, 7.173e+02, -4.833e-02, 1.414e-02, 1.046e+02, 8.135e-03, -9.331e-03, -8.367e-01, -6.281e+00, -7.475e+00, -1.360e+02, 7.933e-02, -2.309e-02
1.570e-01, 2.197e-05, -6.544e-05, 7.166e+02, 7.166e+02, -4.689e-02, 1.574e-02, 1.046e+02, 7.833e-03, -1.007e-02, -8.366e-01, -6.669e+00, -7.131e+00, -1.358e+02, 7.689e-02, -2.570e-02
1.575e-01, 2.419e-05, -6.330e-05, 7.159e+02, 7.159e+02, -4.532e-02, 1.731e-02, 1.046e+02, 7.500e-03, -1.079e-02, -8.366e-01, -7.039e+00, -6.766e+00, -1.355e+02, 7.421e-02, -2.824e-02
1.580e-01, 2.635e-05, -6.096e-05, 7.152e+02, 7.152e+02, -4.360e-02, 1.885e-02, 1.046e+02, 7.136e-03, -1.148e-02, -8.365e-01, -7.388e+00, -6.382e+00, -1.353e+02, 7.132e-02, -3.072e-02
1.585e-01, 2.846e-05, -5.843e-05, 7.145e+02, 7.145e+02, -4.175e-02, 2.034e-02, 1.046e+02, 6.742e-03, -1.213e-02, -8.364e-01, -7.717e+00, -5.981e+00, -1.351e+02, 6.821e-02, -3.311e-02
1.590e-01, 3.050e-05, -5.572e-05, 7.139e+02, 7.139e+02, -3.978e-02, 2.177e-02, 1.046e+02, 6.319e-03, -1.276e-02, -8.363e-01, -8.024e+00, -5.562e+00, -1.349e+02, 6.490e-02, -3.541e-02
1.595e-01, 3.244e-05, -5.283e-05, 7.132e+02, 7.132e+02, -3.767e-02, 2.314e-02, 1.046e+02, 5.870e-03, -1.335e-02, -8.363e-01, -8.309e+00, -5.127e+00, -1.347e+02, 6.140e-02, -3.760e-02
1.600e-01, 3.430e-05, -4.976e-05, 7.125e+02, 7.125e+02, -3.545e-02, 2.444e-02, 1.046e+02, 5.394e-03, -1.391e-02, -8.362e-01, -8.570e+00, -4.677e+00, -1.345e+02, 5.772e-02, -3.967e-02
1.605e-01, 3.605e-05, -4.653e-05, 7.118e+02, 7.118e+02, -3.312e-02, 2.566e-02, 1.046e+02, 4.894e-03, -1.443e-02, -8.361e-01, -8.807e+00, -4.214e+00, -1.342e+02, 5.386e-02, -4.161e-02
1.610e-01, 3.768e-05, -4.314e-05, 7.111e+02, 7.111e+02, -3.068e-02, 2.680e-02, 1.046e+02, 4.372e-03, -1.491e-02, -8.360e-01, -9.019e+00, -3.739e+00, -1.340e+02, 4.983e-02, -4.341e-02
1.615e-01, 3.919e-05, -3.961e-05, 7.104e+02, 7.104e+02, -2.814e-02, 2.785e-02, 1.046e+02, 3.830e-03, -1.535e-02, -8.359e-01, -9.205e+00, -3.252e+00, -1.338e+02, 4.566e-02, -4.506e-02
1.620e-01, 4.057e-05, -3.594e-05, 7.098e+02, 7.098e+02, -2.551e-02, 2.880e-02, 1.046e+02, 3.270e-03, -1.575e-02, -8.359e-01, -9.366e+00, -2.756e+00, -1.336e+02, 4.134e-02, -4.655e-02
1.625e-01, 4.181e-05, -3.215e-05, 7.091e+02, 7.091e+02, -2.279e-02, 2.965e-02, 1.046e+02, 2.695e-03, -1.611e-02, -8.358e-01, -9.499e+00, -2.252e+00, -1.334e+02, 3.690e-02, -4.787e-02
1.630e-01, 4.290e-05, -2.823e-05, 7.084e+02, 7.084e+02, -2.000e-02, 3.039e-02, 1.046e+02, 2.107e-03, -1.643e-02, -8.357e-01, -9.606e+00, -1.742e+00, -1.332e+02, 3.235e-02, -4.901e-02
1.635e-01, 4.384e-05, -2.421e-05, 7.077e+02, 7.077e+02, -1.714e-02, 3.103e-02, 1.046e+02, 1.508e-03, -1.671e-02, -8.356e-01, -9.685e+00, -1.225e+00, -1.330e+02, 2.769e-02, -4.998e-02
